NoName,Address,City,State,Zip,id,link,name,phone,AUTO_UNIQUE_ID_2017-12-10_leogodin217_dsst-locations,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
250,"1055 AAA DRIVE, SUITE 332",HEATHROW,FL,32746,7818,http://www.seminolestate.edu/,SEMINOLE STATE COLLEGE OF FLORIDA - HEATHROW CAMPUS,407) 708-4420,251,USCGeocoder,95,1,4.1,,5147b774-d3fe-43fb-8e58-d2725ab363cb,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,19868.8786621094,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,28.7737934639593,-81.3623311519425,Exact
251,"2505 LOCKWOOD BOULEVARD, SUITE F-102",OVIEDO,FL,32765,7812,http://www.seminolestate.edu/,SEMINOLE STATE COLLEGE OF FLORIDA - OVIEDO CAMPUS,407) 971-5014,252,USCGeocoder,34,1,4.1,,abb27c76-10fe-470d-ab7e-a50f6690afea,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,0,28.6316108,-81.1704169,Relaxed
252,"ASSESSMENT &AMP; TESTING CENTER, 100 WELDON BLVD",SANFORD,FL,32773,8624,http://www.seminolestate.edu/,SEMINOLE STATE COLLEGE OF FLORIDA - SANFORD/LAKE MARY,407) 708-2020,253,USCGeocoder,16,1,4.1,,78bd5cc6-9995-4032-9439-64dc18a1555e,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,28.765778,-81.276553,Exact
253,1000 LONGFELLOW BLVD,LAKELAND,FL,33801,8643,http://www.seu.edu/,SOUTHEASTERN UNIVERSITY,863-667-5000,254,USCGeocoder,45,1,4.1,,5aab4319-358c-46d1-b97c-ab1762725db8,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,28.032303,-81.9184052,Exact
254,225 BUSCH BLVD,TAMPA,FL,33612,9444,http://www.springfieldcollege.edu/,SPRINGFIELD COLLEGE,813-936-2800,255,USCGeocoder,36,1,4.1,,a60da402-8cee-44a4-9b32-d44b67642c97,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,95.8579881656805,FeatureClassBased,ReturnAll,,AddressPoint,,,0,28.0333059,-82.4620889,Relaxed
255,"11025 RCA CENTER DRIVE, SUITE 200",PALM BEACH GARDENS,BE,33410,7819,http://www.strayer.edu/,STRAYER UNIVERSITY,561-904-3029,256,USCGeocoder,28,1,4.1,,117512a0-28ee-426a-8f7a-5d586129733a,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,26.8393472,-80.0962794,Exact
256,"2307 W. BROWARD BOULEVARD, STE 100",FORT LAUDERDALE,LA,33312,7874,http://www.strayer.edu/,STRAYER UNIVERSITY,954-745-6960,257,USCGeocoder,229,1,4.1,,601074b8-85d0-4160-8eea-91973aa7e751,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,26.088164,-80.184514,Exact
257,"11430 NW 20TH ST, SUITE 150",MIAMI,FL,33172,8052,http://www.strayer.edu/,STRAYER UNIVERSITY,305-507-5729,258,USCGeocoder,132,1,4.1,,221f7fca-2c7f-4561-92fb-af8c99aa5059,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,25.7913774,-80.3818374,Exact
258,8541 SOUTH PARK CIRCLE SUITE 310,ORLANDO,FL,32819,7774,http://www.strayer.edu/,STRAYER UNIVERSITY,407-264-9429,259,USCGeocoder,41,1,4.1,,a1e2f26f-e7bd-40a3-9b6d-0fb07c6fd301,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,28.438786,-81.4255469,Exact
259,"850 TRAFALGAR CT , SUITE 360",MAITLAND,FL,32751,9427,http://www.strayer.edu/,STRAYER UNIVERSITY,407-618-5929,260,USCGeocoder,46,1,4.1,,ab64cca7-88d6-47fe-8482-582b21254c42,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,28.6350434,-81.389662,Exact
260,5830 CORAL RIDGE DR SUITE 300,CORAL SPRINGS,SP,33076,7798,http://www.strayer.edu/,STRAYER UNIVERSITY,954-369-0700,261,USCGeocoder,34,1,4.1,,6b9d6983-4cc5-4769-9066-d11e70d3862d,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,26.3037583,-80.2808973,Exact
261,"4902 EISENHOWER BLVD, STE 100",TAMPA,FL,33634,9944,http://www.strayer.edu/,STRAYER UNIVERSITY,813-249-2461,262,USCGeocoder,28,1,4.1,,e49b5cfe-0cef-4cfa-8f09-464124c68457,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,27.9901773,-82.5468203,Exact
262,"2200 NORTH ALAFAYA TRAIL, SUITE 500",ORLANDO,FL,32826,8644,http://www.strayer.edu/,STRAYER UNIVERSITY,407-926-2029,263,USCGeocoder,34,1,4.1,,119924a2-42d1-445f-9671-b33f1be868e0,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,28.5738005,-81.2082118,Exact
263,"5650 BRECKENRIDGE PARK DR, STE 300",TAMPA,FL,33610,9073,http://www.strayer.edu/,STRAYER UNIVERSITY,813-664-9733,264,USCGeocoder,46,1,4.1,,74422980-edf1-4ad6-be3b-b4e2555e0000,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,27.9973756,-82.3599356,Exact
264,8375 DIX-ELLIS TRAIL STE 200,JACKSONVILLE,FL,32256,7760,http://www.strayer.edu/,STRAYER UNIVERSITY,904-538-1029,265,USCGeocoder,31,1,4.1,,d36b281d-87cd-425a-916c-8791ede549e6,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,30.2162377,-81.5694755,Exact
265,1201 BRICKELL AVENUE,MIAMI,FL,33131,7972,http://www.strayer.edu/,STRAYER UNIVERSITY - BRICKELL CAMPUS,305) 507-5829,266,USCGeocoder,31,1,4.1,,26230bf9-3108-4f36-92a5-024440bf4119,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,25.7619126,-80.1913039,Exact
266,15620 SW 29TH STREET,MIRAMAR,FL,33027,7937,http://www.strayer.edu/,STRAYER UNIVERSITY/MIRAMAR,954-378-2429,267,USCGeocoder,404,1,4.1,,2af6f3bd-7ccd-4440-948f-7927e6046bc7,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,25.978093,-80.330196,Exact
267,16401 NW 37TH AVENUE,MIAMI GARDENS,GA,33054,7857,http://www.stu.edu/,ST. THOMAS UNIVERSITY,305-474-6838,268,USCGeocoder,687,1,4.1,,75711f40-3a39-446b-8cd9-f5068b04ad53,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,25.90529,-80.25716,Exact
268,502 WEST D AVE,EGLIN AFB,AF,32542,7357,http://www.umuc.edu/,UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE,850-882-1321,269,USCGeocoder,127,1,4.1,,b77f655e-7195-4575-9bbd-7a824e79a3aa,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,30.464353,-86.534988,Exact
269,"8325 SOUTH PARK CIRCLE, SUITE 100",ORLANDO,FL,32819,8979,http://www.phoenix.edu/campus-locations/fl/central-florida-campus/central-florida-main-campus.html,UNIVERSITY OF PHOENIX - CENTRAL FLORIDA CAMPUS,407) 345 8868,270,USCGeocoder,18,1,4.1,,7d784566-ffb0-45be-88ee-418ac463a18e,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,28.445351,-81.4194659,Exact
270,550 W. CYPRESS CREEK ROAD,FORT LAUDERDALE,LA,33309,8885,http://www.phoenix.edu/,UNIVERSITY OF PHOENIX - CYPRESS CREEK LEARNING CENTER,954) 308-7051,271,USCGeocoder,194,1,4.1,,c7afb9cb-b2b8-4d41-a17e-16730b5dfac0,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,26.182764,-80.175692,Exact
271,"4500 SALISBURY ROAD N. , SUITE 200",JACKSONVILLE,FL,32216,8280,http://www.phoenix.edu/,UNIVERSITY OF PHOENIX - NORTH FLORIDA CAMPUS,904) 779-4552,272,USCGeocoder,30,1,4.1,,72bba57e-62d2-49a1-9a3a-8e18547ef2b1,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.6331360946746,FeatureClassBased,ReturnAll,,AddressPoint,,,0,30.2508431,-81.5918008,Relaxed
272,"2400 SW 145TH AVE, SUITE 150",MIRAMAR,FL,33027,9032,http://www.phoenix.edu/,UNIVERSITY OF PHOENIX - SOUTH FLORIDA MAIN CAMPUS,866) 766-0766,273,USCGeocoder,303,1,4.1,,51c4746b-85fd-4fae-be2c-befec2ba6c76,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,72980.7239337862,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,25.9866878612467,-80.3419810048008,Relaxed
273,"12802 TAMPA OAKS BLVD, SUITE 100",TEMPLE TERRACE,TE,33637,8960,http://www.phoenix.edu/,UNIVERSITY OF PHOENIX - WEST FLORIDA LEARNING CENTER,813) 626 7911,274,USCGeocoder,28,1,4.1,,d5347707-a0b4-4d4f-b9b2-4239f5fbb4be,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,28.0629769,-82.35566,Exact
274,3220 USF BANYAN CIRCLE,TAMPA,FL,33613,7917,http://www.usf.edu/testing-services/,UNIVERSITY OF SOUTH FLORIDA,813) 974-2742,275,USCGeocoder,140,1,4.1,,b3d4df3c-cee2-4605-8aba-08513ec82f0e,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,28.075939,-82.45056,Exact
275,1201 NORTH SCENIC HWY,BABSON PARK,PA,33827,8994,http://www.webber.edu/,WEBBER COLLEGE,941-638-1431,276,USCGeocoder,220,1,4.1,,572262c3-c525-47f4-944a-a649549a6a16,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,27.830226,-81.534299,Exact
276,8950 STIRLING RD,COOPER CITY,CI,33024,8773,http://www.westlakeschool.com/,WESTLAKE PREPARATORY SCHOOL,954) 236-2300,277,USCGeocoder,44,1,4.1,,a5530662-fcc4-4ff9-acef-5cfa0959fb12,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,26.0430815,-80.2665175,Exact
277,"15190 SW 136 ST, SUITE 26",MIAMI,FL,33196,8365,http://worldhopeacademy.org/,WORLD HOPE ACADEMY,786-592-2384,278,USCGeocoder,797,1,4.1,,0f3fd21e-6a5d-43b2-94a0-0975810a3f99,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,25.651234,-80.48136,Exact
278,2802 MOORE HIGHWAYABAC BOX 50,TIFTON,GA,31793,8268,http://stallion.abac.peachnet.edu/,ABRAHAM BALDWIN AGRICULTURAL COLLEGE,229-391-4817,279,USCGeocoder,143,1,4.1,,a51ce343-53b4-4125-ac62-193bb098a5ee,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,31.465874,-83.505876,Exact
279,"504 COLLEGE DRIVE, ACAD 195",ALBANY,GA,31705,9727,http://www.asurams.edu/,ALBANY STATE UNIVERSITY,229-430-1631,280,USCGeocoder,118,1,4.1,,60db8ae0-9ba4-4b0f-85ef-cf9ab0527829,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4188.71113068098,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.572068358787,-84.1443269195066,Exact
280,AMPRESS GLOBAL,1401 PEACHTREE STREET NE,PE,,8817,404) 410-9999,AMPRESS GLOBAL,"ATLANTA, GA   30309",281,USCGeocoder,8,1,4.1,,112ee524-4bbe-4db4-ad0c-01b6b1464e44,99,Unmatchable,Unmatchable,LOCATION_TYPE_UNKNOWN,Unknown,NotAttempted,-1,NotAttempted,Unmatchable,0,FeatureClassBased,ReturnAll,,Unmatchable,,,0,0,0,
281,"5825 LIVE OAK PARKWAY, SUITE 2A",NORCROSS,GA,30093,8677,http://www.aonestaffing.com/,A-ONE STAFFING LLC,770-595-9045,282,USCGeocoder,125,1,4.1,,4b23356e-a4f2-47f4-864e-259f8ca8b61a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8991.75428732496,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.907299924697,-84.2031078772548,Relaxed
282,11935 ABERCORN ST,SAVANNAH,GA,31419,9046,http://www.armstrong.edu/,ARMSTRONG ATLANTIC STATE UNIVERSITY,912-344-2582,283,USCGeocoder,33,1,4.1,,26bab8c7-808b-49a4-8d4b-b9d19a0afd38,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,31.9810359,-81.1625752,Exact
283,1001 S. ARMED FORCES BLVD,WARNER ROBINS,RO,31088,9297,http://gavectr.org/services.html,CENTRAL GEORGIA TECHNICAL COLLEGE (VECTR),478) 218-3915,284,USCGeocoder,143,1,4.1,,8d7e2173-0e23-4def-8310-ea78e07ee262,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,32.595758,-83.638378,Exact
284,"3664 CLUB DRIVE, SUITE 101",LAWRENCEVILLE,GA,30044,8552,http://www.cierratec.com/,CIERRA TEC,678-389-4322,285,USCGeocoder,84,1,4.1,,0d83ebb6-65e9-4df0-bd1e-f66cc09135d0,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,6921.90415798128,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,33.9410029739473,-84.1253636427085,Relaxed
285,"165 MARKWELL STREET, BUILDING 1290, SUITE 16",HUNTER ARMY AIR FIELD,AR,31409,7235,http://www.ccis.edu/nationwide/hunter/,COLUMBIA COLLEGE,912-352-8635,286,USCGeocoder,175,1,4.1,,d60bc862-423a-4d43-a97c-bd544bb60469,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,32.02251,-81.12857,Exact
286,"100 KNOWLEDGE DRIVE, SUITE 147",FORT STEWART,ST,31314,7103,http://www.ccis.edu/nationwide/ftstewart/,COLUMBIA COLLEGE,912 767-7558,287,USCGeocoder,141,1,4.1,,73a21d6b-9add-48bb-834b-092104bb6b2a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,31.866667,-81.583333,Exact
287,4225 UNIVERSITY AVE,COLUMBUS,GA,5647,9113,http://www.columbusstate.edu/,COLUMBUS STATE UNIVERSITY,706-568-2226,288,USCGeocoder,141,1,4.1,,ec9dcb5b-2b7d-48ef-adc3-24bbfdcbe7c1,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,44.400126,-72.297615,Exact
288,"5304 PANOLA INDUSTRIAL BLVD, SUITE I",DECATUR,GA,30035,9258,http://www.csp2online.com,COMPUTER SERVICES PLUS ONLINE,770) 609-7180,289,USCGeocoder,152,1,4.1,,cf579b22-8fba-4f5d-a54e-43233cfbd72a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,33.726646,-84.207866,Exact
289,650 COLLEGE DRIVE,DALTON,GA,30720,7754,http://www.daltonstate.edu,DALTON STATE COLLEGE,706-272-2606,290,USCGeocoder,99,1,4.1,,5b6d3ae1-0e77-4dc1-abd1-f53ea8714f36,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8730.25612869347,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,34.7783911233749,-85.0015372576269,Exact
290,2555 NORTHWINDS PARKWAY,ALPHARETTA,GA,30009,7821,http://www.devry.edu/,DEVRY UNIVERSITY,770-619-3570,291,USCGeocoder,117,1,4.1,,95ed2f6d-5101-4466-8428-fba20031381e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,28360.3858441412,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,34.0586001964221,-84.2839743838996,Exact
291,"ONE WEST COURT SQUARE, STE 100",DECATUR,GA,30030,7826,http://www.devry.edu/,DEVRY UNIVERSITY,404-270-2706,292,USCGeocoder,128,1,4.1,,1ca5a8c9-d099-40fd-9ab0-0c3054a89a6d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,33.773883,-84.295376,Exact
292,1000 UNIVERSITY CENTER LANE,LAWRENCEVILLE,GA,30043,9120,http://www.ggc.edu/,GEORGIA GWINNETT COLLEGE,678) 407-5240,293,USCGeocoder,85,1,4.1,,046f5b6e-e9c6-45af-bfa4-0389efa07adc,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,39548.1410626173,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,33.9795621799833,-84.0011140464629,Relaxed
293,"2101 WOMACK ROAD, BLDG NC, RM 1261",DUNWOODY,GA,30338,8124,http://www.gpc.edu/,GEORGIA PERIMETER COLLEGE,770-551-5443,294,USCGeocoder,130,1,4.1,,b8ce0edb-9c17-413a-a5c2-6ae64a753fff,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,33.938634,-84.316813,Exact
294,2500 WALTON WAY,AUGUSTA,GA,2200,9049,http://www.gru.edu/,GEORGIA REGENTS UNIVERSITY,706-737-1471,295,USCGeocoder,32,1,4.1,,bd3022b8-dfe0-4436-976e-f8943bfa1bf3,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,0,33.4763724,-82.022718,Relaxed
295,"HERTY DRIVE, CONE HALL, ROOM 2031",STATESBORO,GA,30460,8039,http://academics.georgiasouthern.edu/testing/,GEORGIA SOUTHERN UNIVERSITY,912-478-5415,296,USCGeocoder,5,1,4.1,,91da743b-2e7a-45ad-b089-4a77ca8a58e1,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,32.444047,-81.745328,Exact
296,"75 PIEDMONT AVENUE NE, SUITE 200 A",ATLANTA,GA,30303,9700,http://www.gsu.edu/,GEORGIA STATE UNIVERSITY,404-413-1736,297,USCGeocoder,132,1,4.1,,6cc9276e-78f9-4950-a34d-c18f23d3595a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1374.51375194499,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.7561784913127,-84.3821518559318,Exact
297,419 COLLEGE DRIVE,BARNESVILLE,GA,30204,9231,http://www.gordonstate.edu/,GORDON STATE COLLEGE,678-359-5139,298,USCGeocoder,96,1,4.1,,59291ebc-439d-40d8-9c1c-74f392b54902,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3679.53464746004,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0442102363378,-84.1535509564027,Exact
298,"3333 BUSBEE DRIVE, MD3313 KSU CENTER SUITE 350",KENNESAW,GA,30144,8902,http://testing.kennesaw.edu/,KENNESAW STATE UNIVERSITY - KENNESAW,470) 578-4800,299,USCGeocoder,119,1,4.1,,a74891c1-e68e-4548-a68d-132ba2b12d98,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,34.034049,-84.584675,Exact
299,1100 SOUTH MARIETTA PARKWAY MD 9051/BUILDING J ROOM 160,MARIETTA,GA,30060,8903,http://testing.kennesaw.edu/,KENNESAW STATE UNIVERSITY - MARIETTA,470) 578-3982,300,USCGeocoder,160,1,4.1,,52be2cb0-c639-47b7-8cb2-37840d263412,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,33.936824,-84.529346,Exact
300,601 BROAD ST,LA GRANGE,GR,30240,8105,http://www.lagrange.edu/,LAGRANGE COLLEGE,706-880-8924,301,USCGeocoder,142,1,4.1,,541b71e1-75eb-4e77-8d5b-0119f4c97f04,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8943.14079961309,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0399300271273,-85.0441368286771,Exact
301,1269 BARCLAY CIRCLE,MARIETTA,GA,30060,9647,http://www.life.edu/,LIFE UNIVERSITY,770) 426-2723,302,USCGeocoder,147,1,4.1,,56cf7a73-18bf-40dc-ab1f-b822fa5e98c5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,505.7585693812,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.9314116828032,-84.5231591849857,Exact
302,100 COLLEGE STATION DRIVE,MACON,GA,31206,8770,http://www.mga.edu/testing-services/dantes.aspx,MIDDLE GEORGIA STATE UNIVERSITY,478) 757-2547,303,USCGeocoder,110,1,4.1,,b5da91b9-a0d3-4915-91ee-c37e2eb0664a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,30759.2157392236,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8114655811021,-83.7279374673295,Exact
